rank	candidate	layer	stage	candidate_full_shape	reference_full_shape	candidate_dtype	reference_dtype	exact	different_elements	elements	reference_norm	difference_norm	zero_reference_status	rel_l2	max_abs	candidate_nonfinite	reference_nonfinite
0	diagnostic-B2	36	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5050	5120	2.838320016860962	0.28301647305488586	not_zero	0.09971267206433182	0.0166015625	0	0
0	diagnostic-B2	36	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5050	5120	2.838320016860962	0.28301647305488586	not_zero	0.09971267206433182	0.0166015625	0	0
0	diagnostic-B2	36	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4984	5120	73.48359680175781	5.451996326446533	not_zero	0.07419337870946616	0.30859375	0	0
0	diagnostic-B2	36	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5023	5120	189.4661407470703	17.788843154907227	not_zero	0.09388929908407549	1.03125	0	0
0	diagnostic-B2	36	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5019	5120	39.71976089477539	3.729337692260742	not_zero	0.09389124224942873	0.212890625	0	0
0	diagnostic-B2	36	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5019	5120	39.71976089477539	3.729337692260742	not_zero	0.09389124224942873	0.212890625	0	0
0	diagnostic-B2	36	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5048	5120	32.76913070678711	3.902620553970337	not_zero	0.11909441812449514	0.212890625	0	0
0	diagnostic-B2	37	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5048	5120	32.76913070678711	3.902620553970337	not_zero	0.11909441812449514	0.212890625	0	0
0	diagnostic-B2	37	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5022	5120	172.26414489746094	15.70707893371582	not_zero	0.09118019854372686	0.826171875	0	0
0	diagnostic-B2	37	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5025	5120	3.0593395233154297	0.279361754655838	not_zero	0.09131440055175423	0.015289306640625	0	0
0	diagnostic-B2	37	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5025	5120	3.0593395233154297	0.279361754655838	not_zero	0.09131440055175423	0.015289306640625	0	0
0	diagnostic-B2	37	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4994	5120	54.224857330322266	4.574700355529785	not_zero	0.08436537375584087	0.21875	0	0
0	diagnostic-B2	37	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5035	5120	193.47213745117188	18.840368270874023	not_zero	0.09738026632196028	0.97265625	0	0
0	diagnostic-B2	37	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5041	5120	40.0148811340332	3.7675797939300537	not_zero	0.09415446671727523	0.20849609375	0	0
0	diagnostic-B2	37	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5041	5120	40.0148811340332	3.7675797939300537	not_zero	0.09415446671727523	0.20849609375	0	0
0	diagnostic-B2	37	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5008	5120	45.48237991333008	5.063755512237549	not_zero	0.11133444472094241	0.2890625	0	0
0	diagnostic-B2	38	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5008	5120	45.48237991333008	5.063755512237549	not_zero	0.11133444472094241	0.2890625	0	0
0	diagnostic-B2	38	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5022	5120	223.96275329589844	18.8082275390625	not_zero	0.08397926557999208	1.0625	0	0
0	diagnostic-B2	38	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5012	5120	2.269603729248047	0.19178560376167297	not_zero	0.08450180147757087	0.010589599609375	0	0
0	diagnostic-B2	38	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5012	5120	2.269603729248047	0.19178560376167297	not_zero	0.08450180147757087	0.010589599609375	0	0
0	diagnostic-B2	38	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4934	5120	45.27104568481445	2.2290923595428467	not_zero	0.04923880873135133	0.15625	0	0
0	diagnostic-B2	38	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5034	5120	197.23837280273438	18.679853439331055	not_zero	0.0947069942521453	1.046875	0	0
0	diagnostic-B2	38	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5018	5120	38.14085388183594	3.4718518257141113	not_zero	0.09102711324896513	0.1875	0	0
0	diagnostic-B2	38	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5018	5120	38.14085388183594	3.4718518257141113	not_zero	0.09102711324896513	0.1875	0	0
0	diagnostic-B2	38	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5036	5120	91.96285247802734	10.332599639892578	not_zero	0.11235623255989524	1.0	0	0
0	diagnostic-B2	39	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5036	5120	91.96285247802734	10.332599639892578	not_zero	0.11235623255989524	1.0	0	0
0	diagnostic-B2	39	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5019	5120	247.4531707763672	24.416358947753906	not_zero	0.09867062471314984	1.875	0	0
0	diagnostic-B2	39	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5024	5120	1.8853036165237427	0.18560725450515747	not_zero	0.09844952976189233	0.0126953125	0	0
0	diagnostic-B2	39	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5024	5120	1.8853036165237427	0.18560725450515747	not_zero	0.09844952976189233	0.0126953125	0	0
0	diagnostic-B2	39	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4999	5120	138.78292846679688	10.772432327270508	not_zero	0.07762073077920213	0.953125	0	0
0	diagnostic-B2	39	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5043	5120	211.62123107910156	21.554533004760742	not_zero	0.10185430306236101	2.0	0	0
0	diagnostic-B2	39	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5047	5120	34.13896942138672	3.464850664138794	not_zero	0.10149253837663305	0.169189453125	0	0
0	diagnostic-B2	39	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5047	5120	34.13896942138672	3.464850664138794	not_zero	0.10149253837663305	0.169189453125	0	0
0	diagnostic-B2	39	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	5022	5120	96.3650131225586	10.182018280029297	not_zero	0.10566094425867655	5.25	0	0
0	diagnostic-B4	0	layer_entry	4x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	10.023543357849121	0.0	not_zero	0.0	0.0	0	0
0	diagnostic-B4	0	attn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	10.023543357849121	0.0	not_zero	0.0	0.0	0	0
0	diagnostic-B4	0	attn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	1.4394901990890503	0.0	not_zero	0.0	0.0	0	0
0	diagnostic-B4	0	attn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	1.4394901990890503	0.0	not_zero	0.0	0.0	0	0
0	diagnostic-B4	0	attn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	54.067481994628906	0.0	not_zero	0.0	0.0	0	0
0	diagnostic-B4	0	ffn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	19.526836395263672	0.0	not_zero	0.0	0.0	0	0
0	diagnostic-B4	0	ffn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	8.996875762939453	0.0	not_zero	0.0	0.0	0	0
0	diagnostic-B4	0	ffn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	8.996875762939453	0.0	not_zero	0.0	0.0	0	0
0	diagnostic-B4	0	ffn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3766	5120	8.766240119934082	0.059798501431941986	not_zero	0.006821453737727599	0.0078125	0	0
0	diagnostic-B4	1	layer_entry	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3766	5120	8.766240119934082	0.059798501431941986	not_zero	0.006821453737727599	0.0078125	0	0
0	diagnostic-B4	1	attn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	2686	5120	14.400200843811035	0.05809938162565231	not_zero	0.0040346230067077465	0.0078125	0	0
0	diagnostic-B4	1	attn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	2906	5120	1.5649936199188232	0.006939462386071682	not_zero	0.0044341793460037455	0.00048828125	0	0
0	diagnostic-B4	1	attn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	2906	5120	1.5649936199188232	0.006939462386071682	not_zero	0.0044341793460037455	0.00048828125	0	0
0	diagnostic-B4	1	attn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3816	5120	34.456581115722656	0.25625285506248474	not_zero	0.007436978561565868	0.03125	0	0
0	diagnostic-B4	1	ffn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3133	5120	30.5642032623291	0.1455073207616806	not_zero	0.004760710413839605	0.0224609375	0	0
0	diagnostic-B4	1	ffn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3406	5120	9.398193359375	0.048843465745449066	not_zero	0.005197112240378215	0.00390625	0	0
0	diagnostic-B4	1	ffn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3406	5120	9.398193359375	0.048843465745449066	not_zero	0.005197112240378215	0.00390625	0	0
0	diagnostic-B4	1	ffn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4139	5120	5.771538734436035	0.06006960570812225	not_zero	0.010407901336556124	0.00390625	0	0
0	diagnostic-B4	2	layer_entry	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4139	5120	5.771538734436035	0.06006960570812225	not_zero	0.010407901336556124	0.00390625	0	0
0	diagnostic-B4	2	attn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3749	5120	22.740814208984375	0.14253568649291992	not_zero	0.006267835671275452	0.017578125	0	0
0	diagnostic-B4	2	attn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3866	5120	2.3065195083618164	0.014713788405060768	not_zero	0.006379216976799428	0.001953125	0	0
0	diagnostic-B4	2	attn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3866	5120	2.3065195083618164	0.014713788405060768	not_zero	0.006379216976799428	0.001953125	0	0
0	diagnostic-B4	2	attn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3962	5120	31.994749069213867	0.2843332290649414	not_zero	0.008886871669155668	0.015625	0	0
0	diagnostic-B4	2	ffn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4001	5120	19.641082763671875	0.1573941558599472	not_zero	0.008013517266525818	0.015625	0	0
0	diagnostic-B4	2	ffn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4069	5120	10.396515846252441	0.08554989844560623	not_zero	0.008228708512616157	0.005859375	0	0
0	diagnostic-B4	2	ffn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4069	5120	10.396515846252441	0.08554989844560623	not_zero	0.008228708512616157	0.005859375	0	0
0	diagnostic-B4	2	ffn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4490	5120	5.6896257400512695	0.08935512602329254	not_zero	0.015704921572308437	0.0078125	0	0
0	diagnostic-B4	3	layer_entry	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4490	5120	5.6896257400512695	0.08935512602329254	not_zero	0.015704921572308437	0.0078125	0	0
0	diagnostic-B4	3	attn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4088	5120	16.937992095947266	0.14677095413208008	not_zero	0.008665192031067118	0.009765625	0	0
0	diagnostic-B4	3	attn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4227	5120	1.4959101676940918	0.012854592874646187	not_zero	0.008593158300716159	0.00091552734375	0	0
0	diagnostic-B4	3	attn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4227	5120	1.4959101676940918	0.012854592874646187	not_zero	0.008593158300716159	0.00091552734375	0	0
0	diagnostic-B4	3	attn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3773	5120	29.565189361572266	0.22072169184684753	not_zero	0.0074655937138604425	0.01171875	0	0
0	diagnostic-B4	3	ffn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3919	5120	17.3911075592041	0.13942363858222961	not_zero	0.00801694993303867	0.0078125	0	0
0	diagnostic-B4	3	ffn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4108	5120	11.72196102142334	0.0960283875465393	not_zero	0.008192177688616733	0.0078125	0	0
0	diagnostic-B4	3	ffn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4108	5120	11.72196102142334	0.0960283875465393	not_zero	0.008192177688616733	0.0078125	0	0
0	diagnostic-B4	3	ffn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4459	5120	5.971574306488037	0.09109394252300262	not_zero	0.015254594156859147	0.0078125	0	0
0	diagnostic-B4	4	layer_entry	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4459	5120	5.971574306488037	0.09109394252300262	not_zero	0.015254594156859147	0.0078125	0	0
0	diagnostic-B4	4	attn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4169	5120	19.116352081298828	0.1708913892507553	not_zero	0.008939539747122317	0.015625	0	0
0	diagnostic-B4	4	attn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4231	5120	1.5449882745742798	0.01387681532651186	not_zero	0.008981825658408705	0.000732421875	0	0
0	diagnostic-B4	4	attn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4231	5120	1.5449882745742798	0.01387681532651186	not_zero	0.008981825658408705	0.000732421875	0	0
0	diagnostic-B4	4	attn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3955	5120	31.927892684936523	0.2780563235282898	not_zero	0.008708884306024865	0.015625	0	0
0	diagnostic-B4	4	ffn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4091	5120	23.699920654296875	0.20866581797599792	not_zero	0.008804494370244489	0.0126953125	0	0
0	diagnostic-B4	4	ffn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4162	5120	12.438974380493164	0.11190374940633774	not_zero	0.00899621994413185	0.005859375	0	0
0	diagnostic-B4	4	ffn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4162	5120	12.438974380493164	0.11190374940633774	not_zero	0.00899621994413185	0.005859375	0	0
0	diagnostic-B4	4	ffn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4524	5120	8.14199161529541	0.13528116047382355	not_zero	0.016615241929221175	0.0078125	0	0
0	diagnostic-B4	5	layer_entry	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4524	5120	8.14199161529541	0.13528116047382355	not_zero	0.016615241929221175	0.0078125	0	0
0	diagnostic-B4	5	attn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4271	5120	27.409902572631836	0.2991916537284851	not_zero	0.010915458489342503	0.015625	0	0
0	diagnostic-B4	5	attn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4375	5120	1.6721417903900146	0.017690462991595268	not_zero	0.010579523275636271	0.0009765625	0	0
0	diagnostic-B4	5	attn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4375	5120	1.6721417903900146	0.017690462991595268	not_zero	0.010579523275636271	0.0009765625	0	0
0	diagnostic-B4	5	attn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4332	5120	27.721786499023438	0.35115787386894226	not_zero	0.012667216590868434	0.03125	0	0
0	diagnostic-B4	5	ffn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4224	5120	28.066465377807617	0.2969616949558258	not_zero	0.010580658838167625	0.0234375	0	0
0	diagnostic-B4	5	ffn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4330	5120	13.02416706085205	0.13754771649837494	not_zero	0.010560960701419049	0.0078125	0	0
0	diagnostic-B4	5	ffn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4330	5120	13.02416706085205	0.13754771649837494	not_zero	0.010560960701419049	0.0078125	0	0
0	diagnostic-B4	5	ffn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4553	5120	7.068871021270752	0.11670104414224625	not_zero	0.016509148885456282	0.00634765625	0	0
0	diagnostic-B4	6	layer_entry	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4553	5120	7.068871021270752	0.11670104414224625	not_zero	0.016509148885456282	0.00634765625	0	0
0	diagnostic-B4	6	attn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4300	5120	25.0979061126709	0.29427871108055115	not_zero	0.01172522957729856	0.0234375	0	0
0	diagnostic-B4	6	attn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4356	5120	1.6357624530792236	0.01790657453238964	not_zero	0.010946928448370728	0.0009765625	0	0
0	diagnostic-B4	6	attn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4356	5120	1.6357624530792236	0.01790657453238964	not_zero	0.010946928448370728	0.0009765625	0	0
0	diagnostic-B4	6	attn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4006	5120	33.20033264160156	0.301563560962677	not_zero	0.009083148781009616	0.015625	0	0
0	diagnostic-B4	6	ffn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4258	5120	28.92302894592285	0.29736271500587463	not_zero	0.010281174753925367	0.015625	0	0
0	diagnostic-B4	6	ffn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4263	5120	14.630702018737793	0.1492289900779724	not_zero	0.01019971494784408	0.0078125	0	0
0	diagnostic-B4	6	ffn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4263	5120	14.630702018737793	0.1492289900779724	not_zero	0.01019971494784408	0.0078125	0	0
0	diagnostic-B4	6	ffn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4649	5120	12.12454605102539	0.21835139393806458	not_zero	0.018009036628600067	0.015625	0	0
0	diagnostic-B4	7	layer_entry	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4649	5120	12.12454605102539	0.21835139393806458	not_zero	0.018009036628600067	0.015625	0	0
0	diagnostic-B4	7	attn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4348	5120	32.34659957885742	0.4267110824584961	not_zero	0.01319183741147881	0.03125	0	0
0	diagnostic-B4	7	attn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4368	5120	1.6963090896606445	0.020339269191026688	not_zero	0.011990308437889502	0.00146484375	0	0
0	diagnostic-B4	7	attn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4368	5120	1.6963090896606445	0.020339269191026688	not_zero	0.011990308437889502	0.00146484375	0	0
0	diagnostic-B4	7	attn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4290	5120	26.391679763793945	0.3258768320083618	not_zero	0.012347710904533774	0.017578125	0	0
0	diagnostic-B4	7	ffn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4405	5120	27.094926834106445	0.3033168911933899	not_zero	0.011194600858326801	0.01806640625	0	0
0	diagnostic-B4	7	ffn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4407	5120	16.908466339111328	0.1917463093996048	not_zero	0.011340254376357741	0.01171875	0	0
0	diagnostic-B4	7	ffn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4407	5120	16.908466339111328	0.1917463093996048	not_zero	0.011340254376357741	0.01171875	0	0
0	diagnostic-B4	7	ffn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4549	5120	13.419835090637207	0.222068190574646	not_zero	0.01654775852868559	0.0126953125	0	0
0	diagnostic-B4	8	layer_entry	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4549	5120	13.419835090637207	0.222068190574646	not_zero	0.01654775852868559	0.0126953125	0	0
0	diagnostic-B4	8	attn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4398	5120	39.79330062866211	0.4439280927181244	not_zero	0.011155849997483602	0.0234375	0	0
0	diagnostic-B4	8	attn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4380	5120	3.7556095123291016	0.03663918375968933	not_zero	0.00975585551144452	0.015625	0	0
0	diagnostic-B4	8	attn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4380	5120	3.7556095123291016	0.03663918375968933	not_zero	0.00975585551144452	0.015625	0	0
0	diagnostic-B4	8	attn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4109	5120	49.9599494934082	0.49222785234451294	not_zero	0.009852448958329277	0.0625	0	0
0	diagnostic-B4	8	ffn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4339	5120	31.450969696044922	0.34263885021209717	not_zero	0.01089438111204518	0.0234375	0	0
0	diagnostic-B4	8	ffn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4388	5120	15.656110763549805	0.16862642765045166	not_zero	0.010770646056174041	0.009765625	0	0
0	diagnostic-B4	8	ffn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4388	5120	15.656110763549805	0.16862642765045166	not_zero	0.010770646056174041	0.009765625	0	0
0	diagnostic-B4	8	ffn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4674	5120	10.29256820678711	0.21357710659503937	not_zero	0.02075061367620597	0.01171875	0	0
0	diagnostic-B4	9	layer_entry	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4674	5120	10.29256820678711	0.21357710659503937	not_zero	0.02075061367620597	0.01171875	0	0
0	diagnostic-B4	9	attn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4522	5120	28.068960189819336	0.3874776065349579	not_zero	0.013804487373760882	0.0234375	0	0
0	diagnostic-B4	9	attn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4437	5120	1.8644509315490723	0.023299042135477066	not_zero	0.012496463028994355	0.0015869140625	0	0
0	diagnostic-B4	9	attn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4437	5120	1.8644509315490723	0.023299042135477066	not_zero	0.012496463028994355	0.0015869140625	0	0
0	diagnostic-B4	9	attn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4341	5120	44.96403503417969	0.58414226770401	not_zero	0.012991322225862752	0.03125	0	0
0	diagnostic-B4	9	ffn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4369	5120	32.66891098022461	0.38827216625213623	not_zero	0.011885066095015167	0.02252197265625	0	0
0	diagnostic-B4	9	ffn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4370	5120	16.351778030395508	0.19652915000915527	not_zero	0.01201882447546909	0.01171875	0	0
0	diagnostic-B4	9	ffn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4370	5120	16.351778030395508	0.19652915000915527	not_zero	0.01201882447546909	0.01171875	0	0
0	diagnostic-B4	9	ffn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4657	5120	11.581546783447266	0.23709185421466827	not_zero	0.02047151892988317	0.013671875	0	0
0	diagnostic-B4	10	layer_entry	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4657	5120	11.581546783447266	0.23709185421466827	not_zero	0.02047151892988317	0.013671875	0	0
0	diagnostic-B4	10	attn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4592	5120	35.719173431396484	0.5568228960037231	not_zero	0.01558890765132561	0.033447265625	0	0
0	diagnostic-B4	10	attn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4458	5120	1.893085241317749	0.02557164989411831	not_zero	0.013507923117248676	0.0017852783203125	0	0
0	diagnostic-B4	10	attn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4458	5120	1.893085241317749	0.02557164989411831	not_zero	0.013507923117248676	0.0017852783203125	0	0
0	diagnostic-B4	10	attn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4420	5120	39.43046569824219	0.5948955416679382	not_zero	0.015087205568927854	0.033203125	0	0
0	diagnostic-B4	10	ffn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4545	5120	35.68378829956055	0.5231233835220337	not_zero	0.01465997329460886	0.03125	0	0
0	diagnostic-B4	10	ffn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4460	5120	15.940790176391602	0.2175581306219101	not_zero	0.013647888731646119	0.013916015625	0	0
0	diagnostic-B4	10	ffn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4460	5120	15.940790176391602	0.2175581306219101	not_zero	0.013647888731646119	0.013916015625	0	0
0	diagnostic-B4	10	ffn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4698	5120	9.366169929504395	0.2051711529493332	not_zero	0.021905555258294327	0.01171875	0	0
0	diagnostic-B4	11	layer_entry	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4698	5120	9.366169929504395	0.2051711529493332	not_zero	0.021905555258294327	0.01171875	0	0
0	diagnostic-B4	11	attn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4578	5120	37.18736267089844	0.5789292454719543	not_zero	0.015567902746838367	0.03125	0	0
0	diagnostic-B4	11	attn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4496	5120	1.9248926639556885	0.027763301506638527	not_zero	0.01442329851763498	0.00146484375	0	0
0	diagnostic-B4	11	attn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4496	5120	1.9248926639556885	0.027763301506638527	not_zero	0.01442329851763498	0.00146484375	0	0
0	diagnostic-B4	11	attn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4328	5120	39.08633804321289	0.5094488263130188	not_zero	0.013033935943290076	0.0234375	0	0
0	diagnostic-B4	11	ffn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4510	5120	38.738407135009766	0.563986599445343	not_zero	0.014558848469937246	0.03515625	0	0
0	diagnostic-B4	11	ffn_norm_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4481	5120	17.100210189819336	0.2344561666250229	not_zero	0.013710718407695778	0.013671875	0	0
0	diagnostic-B4	11	ffn_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4481	5120	17.100210189819336	0.2344561666250229	not_zero	0.013710718407695778	0.013671875	0	0
0	diagnostic-B4	11	ffn_out	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4650	5120	13.7267427444458	0.27058887481689453	not_zero	0.019712533399548256	0.015625	0	0
0	diagnostic-B4	12	layer_entry	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4650	5120	13.7267427444458	0.27058887481689453	not_zero	0.019712533399548256	0.015625	0	0
0	diagnostic-B4	12	attn_norm_in	4x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4485	5120	39.854732513427734	0.5832882523536682	not_zero	0.014635357348268452	0.03125	0	0
